"184","OXC100/P","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","Piña","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"16.5 x 22.5 x 8.3","N/A","Incandescente","Opcional","Exterior","S/C",,,,"DESCONTINUADO"
"185","OXA9","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","NATURAL","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"20.7 x 25 x 10","N/A","Incandescente","Opcional","Exterior","S/C",,,,"DESCONTINUADO"
"186","96291","Muro","World of Ligths","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","SATINADO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"18.7 Ø x 22.5 x 21 ( Base 13.5)","N/A","Incandescente","P45","Interior","S/C",,,,"B"
"187","OXT200PQ/P","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","Piña","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"22 x 25 x 11","N/A","Incandescente","Opcional","Exterior","S/C",,,,"DESCONTINUADO"
"188","AOW30","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","Onix","SATINADO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"11 Ø x 23 ( Base 16 )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"189","OXC200PQ/P","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","Piña","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"21.8 x 25 x 11","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"190","OXC200PQ/B","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"21.8 x 25 x 11","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"191","OXC50PQT/B","Techo","Nacional","60","50-60 Hz","125 V~","0.5","63","Acero","Onix","Onix","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"Ø 12 x 180","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"192","OXC200/P","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","Piña","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20.5 x 22.5 x 10.5","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"193","OXG212/P","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","Piña","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20 x 20 x 10","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"194","OXC120PQ/B","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","Piña","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"21 x 20.5 x 10.5","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"195","OXC120PQ/P","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"21 x 20.5 x 10.5","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"196","A2028-1/CO","Muro","World of Ligths","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL","Café obscuro","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"19.5 x 19.5 x 18.5 (Ø 12.6 CRISTAL)","N/A","Incandescente","P45","Interior","S/C",,,,"B"
"197","A2028-1/S","Muro","World of Ligths","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL","Satinado","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"19.5 x 19.5 x 18.5 (Ø 12.6 CRISTAL)","N/A","Incandescente","P45","Interior","S/C",,,,"B"
"198","FA2001/O","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","CRISTAL BISELADO","OXIDO ","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"21 x 56 x 14.5 ( Base 9.5 x 12.3)","N/A","Incandescente","Opcional","Exterior","S/C",,,,"SOBREPEDIDO"
"199","94991/ONIX/O","Muro","World of Ligths/ Luzbey ","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL","OXIDO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20 Ø x 17 x 20.5 ( Base 14 )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"200","94991-O","Muro","World of Ligths","60","50-60 Hz","125 V~","0.5","63","Acero","CRISTAL","Oxido","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"26.5 x 17","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"201","94991/N","Muro","World of Ligths","60","50-60 Hz","125 V~","0.5","63","Acero","CRISTAL","Negro","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"26.5 x 17","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"202","AJB11-12","Muro","Wingmei","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satinado","N/A","20","N/A","N/A","N/A","N/A","E27","1",," 30 x 16 x 8.5","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"203","A1081-1","Muro","World of Ligths","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","VERDE ANTIGUO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"12.7 x 30.5 x 22.5 ( Base 12.7 * 20)","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"204","4100","Muro","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Cristal frost","N/A","23","N/A","N/A","N/A","N/A","E27","1",,"25 x 7 x 8","N/A","Incandescente","P45","Interior","S/C",,,,"A"
"205","B005A","Muro","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL FROST","SATINADO","N/A","23","N/A","N/A","N/A","N/A","E27","1",,"22 x 28","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"206","A300MB/S","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL MB","SATINADO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"17.5 Ø x 14 x 9","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"207","AFC1L/O","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL","Oxido","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"24 x 24.5 x 12 ( Base 20) (Plafon 17.5Ø)","N/A","Incandescente","P45","Interior","S/C",,,,"DESCONTINUADO"
"208","98900/O","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","OXIDO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"23 x 24 x 11","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"209","FAI2001/O","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL BISELADO","Oxido","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"14 x 37 x 25.5 ( Base 13.8 Ø)","N/A","Incandescente","Opcional","Exterior","S/C",,,,"DESCONTINUADO"
"210","AFK1L/O","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL","OXIDO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"23 x 22 x (Base 22) ( Plafon 13.8Ø) ","N/A","Incandescente","P45","Interior","S/C",,,,"C"
"211","AS1L/S","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL ACIDO","SATINADO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"11.4 Ø(Base) x 23 x  21.5 (10.2 Ø Cristal)  ","N/A","Incandescente","P45","Interior","S/C",,,,"A"
"212","A350MB/S","Muro","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satinado","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"17 Ø x 13 x 8.3","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"213","HS-5026-1","Muro","Leader Ligthing","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Cromado","N/A","20","N/A","N/A","N/A","N/A","GU10","1",,"8Ø x 11 x 18 (6.5Ø base)","N/A","Incandescente/LED","GU10","Interior","S/C",,,,"DESCONTINUADO"
"214","3110","Muro","NCC","60","50-60 Hz","127 V~","0.5","63","Cristal","Cristal","CRISTAL DECORADO","N/A","23","N/A","N/A","N/A","N/A","E27","1",,"20 x Ø 5.7 x 6 Placa de vidrio","N/A","Incandescente","P45","Interior","S/C",,,,"DESCONTINUADO"
"215","B021","Muro","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL FROST","SATINADO","N/A","23","N/A","N/A","N/A","N/A","E27","1",,"20 x 18 x 8.5","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"216","L28B4","Muro","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL DECORADO","CRISTAL DECORADO","N/A","23","N/A","N/A","N/A","N/A","E27","1",,"28.5 x 25 x 9.5","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"217","L15D8","Muro","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL DECORADO","CRISTAL DECORADO","N/A","23","N/A","N/A","N/A","N/A","E27","1",,"19.5 x 21 x 8","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"218","C601/AM","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Aluminio","CRISTAL","ALUMINIO MATE/ CRISTAL ACIDO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"Ø 13.5 x 22 + 160 Cable ( Base 11 Ø)","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"219","C701/AM","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","CRISTAL","ALUMINIO MATE / CRISTAL ACIDO ALUMINIO MATE ","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"17.1 Ø x 24 + 144 Cable x ( Base 11  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"220","C701MB/AM","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","CRISTAL","ALUMINIO MATE CRISTAL MARMOL BLANCO ALUMINIO MATE ","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"17.1 Ø x 24 + 144 Cable x ( Base 11  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"221","C701MC/AM","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","CRISTAL","ALUMINIO MATE / CRISTAL MARMOL CAFÉ","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"17.1 Ø x 24 + 144 Cable x ( Base 11  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"222","C901MB/AM","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","CRISTAL","ALUMINIO MATE CRISTAL MARMOL BLANCO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20  Ø X 34.5 + 144 CABLE x ( Base 11  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"223","C901/AM","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","CRISTAL","ALUMINIO MATE CRISTAL MARMOL","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20  Ø X 34.5 + 144 CABLE x ( Base 11  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"224","C101/AM","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","CRISTAL","ALUMINIO MATE / CRISTAL ACIDO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"29.5 Ø x 13 + 135 Cable x  ( Base 11  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"225","C401/AM","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","CRISTAL","ALUMINIO MATE / CRISTAL BLANCO ALUMINIO MATE ","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"17.5 Ø x 19 + 144 x ( Base 11  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"226","C801/AM","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","CRISTAL","ALUMINIO MATE / CRISTAL","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"29.5 Ø x 21 +144 x ( Base 11  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"227","C688C/RO","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","CRISTAL","ALUMINIO MATE / CRISTAL ROJO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"15.6 x 19 + 144 x ( Base 11 x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"228","OXC50/P","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","NATURAL  PIÑA","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"11.5 Ø x 20 + 160 cable x 11","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"229","OXC50PQ/P","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Onix","Onix","NATURAL  PIÑA","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"11.5 Ø x 20 + 160 cable x 11","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"230","OXCCPQ/B","Techo","Nacional","60","50-60 Hz","127 V~","0.5","69","Onix","Onix","NATURAL BLANCO","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"11.5 Ø  x 20 + 160 cable x 11","N/A","Incandescente","Opcional","Exterior","S/C",,,,"DESCONTINUADO"
"231","OXCCPQ/P","Techo","Nacional","60","50-60 Hz","127 V~","0.5","69","Onix","Onix","NATURAL  PIÑA","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"11.5 Ø  x 20 + 160 cable x 11","N/A","Incandescente","Opcional","Exterior","S/C",,,,"DESCONTINUADO"
"232","V2044/RO","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL ROJO","ROJO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"16 Ø x 14 + 80 Cable ( Base 8 Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"233","V2040","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL","CHAPA RAIZ","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"16 Ø x 14 + 80 Cable x ( Base 8  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"234","V2052","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Cristal","Cristal","MARMOLEADO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"11.5 Ø x 20.5 + 150 Cable x ( Base 11  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"235","V28040","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Café","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"12 Ø x 20 + 80 Cable x ( Base 8  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"236","V5641/1C","Techo","Wingmei","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satinado","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"42.5 Ø x 16 +82 Cable ( Base 10 Ø)","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"237","V2022","Techo","WINGMEI ","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","Cromo","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"17.5 Ø x 35 + 100 Cable x (Base 12  Ø) ","N/A","Incandescente","Opcional","Interior","S/C",,"43612",,"A"
"238","V2024","Techo","Wingmei","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","Cromado","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20 Ø x 52 + 100 Cable x (Base 12  Ø)","N/A","Incandescente","Opcional","Interior","S/C",,"43612",,"A"
"239","V2024/MAD","Techo","Wingmei","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","Madera","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20 Ø x 52 + 100 Cable x (Base 12  Ø)","N/A","Incandescente","Opcional","Interior","S/C",,"43634",,"B"
"240","V2024/NEG","Techo","WINGMEI ","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","negro","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20 Ø x 54 + 100 Cable x (Base 12  Ø)","N/A","Incandescente","Opcional","Interior","S/C",,"43633",,"A"
"241","V2020","Techo","WINGMEI","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","Cromado","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"35 Ø x 37 + 100 Cable x (Base 12 Ø)","N/A","Incandescente","Opcional","Interior","S/C",,"43627",,"B"
"242","V2030","Techo","Bonfire","60","50-60 Hz","127 V~","0.5","63","Acero","ACRILICO","Transparente","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"40 x 40 x 80","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"243","V2050","Techo","Bonfire","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"40.5 Ø x 20 + 100 Cable x (Base 12 Ø)","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"244","V2028","Techo","Xing Feng","60","50-60 Hz","127 V~","0.5","63","Acero","ACRILICO","Cristal","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"28.5 + 100 cable x 10 Ø ","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"245","M150WH","Techo","Wingmei","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Inox","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"10 Ø x 25.2 + 82 Cable x (Base 9.7 x 2.5 )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"246","V2032","Techo","Xing Feng","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","CONCRETO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"27.5 Ø x 26 + 94 Cable x ( Base 12 Ø  x 2.5 )","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"247","V2034","Techo","Xing Feng","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","CONCRETO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"31.8 Ø x 23 + 94 Cable x ( Base 12 Ø  x 2.5 )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"248","GS-12/B","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","BLANCO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"12"" Ø + 156 Cable x ( Base 11  Ø x 2.5)","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"249","V2054","Techo","WINGMEI ","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","MADERA","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"25 Ø x 28 + 115 Cable  (Base 10 Ø x 2.5 )","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"250","V2046/OR","Techo","Wingmei","60","50-60 Hz","127 V~","0.5","63","Acero","N/A","Oro rosado","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"30 Ø x 20 + 90 Cable  (Base 12)","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"251","XF20","Techo","Xing Feng","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","N/A","ALUMINIO MATE","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20.5 Ø x 28.5 + 125 Cable ( Base 10 Ø )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"252","XF27","Techo","Xing Feng","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","N/A","ALUMINIO MATE","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"26 Ø x 28.5 + 125 Cable ( Base 10 Ø )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"253","XF37","Techo","Xing Feng","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","N/A","ALUMINIO MATE","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"38 Ø x 28.5 + 125 Cable ( Base 10 Ø )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"254","XF43","Techo","Xing Feng","60","50-60 Hz","127 V~","0.5","63","ALUMINIO","N/A","ALUMINIO MATE","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"45 Ø x 20 +133 Cable ( base 10.5 Ø) ","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"255","DN-2700","Techo","-","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL FROST","BLANCO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"25 x 5","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"256","DN-2800","Techo","-","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL FROST","BLANCO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"25 x 5","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"257","DN-2900","Techo","-","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL FROST","BLANCO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"25 x 5","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"258","C010/NE","Techo","Kadywell","60","50-60 Hz","110-127 V~","0.5","63","Acero","ACRILICO","NEGRO","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"40Ø X 163  (Base 12 Ø)","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"259","C020/CO","Techo","Kadywell","60","50-60 Hz","110-127 V~","0.5","63","Acero","ACRILICO","COBRE","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"30Ø X 126 (Base 12 Ø)","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"260","C050/CA","Techo","Kadywell","60","50-60 Hz","110-127 V~","0.5","63","Acero","Papel ","CAFÉ","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"40Ø X 163  (Base 12 Ø)","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"261","5464/GF","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Policarbonato","Grafito","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"29 x 13 x 11.4 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"262","6041/N","Muro","YUYAO MAXWIN ELECTRIC CO., LTD","60","50-60 Hz","100-240 V~","0.5","63","Aluminio","Cristal","Negro","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"14 x 34 x 20 ( Base 14)","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"263","6041/O","Muro","YUYAO MAXWIN ELECTRIC CO., LTD","60","50-60 Hz","100-240 V~","0.5","63","Aluminio","Cristal","Oxido","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"14 x 34 x 20 ( Base 14)","N/A","Incandescente","Opcional","Exterior","S/C",,,,"B"
"264","7040","Muro","YUYAO MAXWIN ELECTRIC CO., LTD","60","50-60 Hz","100-240 V~","0.5","63","Plastico ABS","Cristal","Negro","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"18.5 x 35.5 x 20.5 ( Base 14 x 11)","N/A","Incandescente","Opcional","Exterior","S/C",,,,"B"
"265","2008-E27/GF","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Policarbonato","Grafito","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"25 x 12.5 x 11.5 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"B"
"266","2012-E27/GF","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Policarbonato","Grafito","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"18 x 25.5 x 11","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"267","5491/GF","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Policarbonato","Grafito","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"13 x 22 x 10.5","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"268","6512","Muro","YUYAO MAXWIN ELECTRIC CO., LTD","60","50-60 Hz","100-240 V~","0.5","63","Aluminio","Cristal","Rustico","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"15.2 Ø x 29.2 x 22.5 ( Base 21 )","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"269","7450","Piso","Fule","60","50-60 Hz","127 V~","0.5","63","Acero Inox","Cristal","Inoxidable","N/A","65","N/A","N/A","N/A","N/A","E27","1",,"15 Ø x 17.5 ","13.8","Incandescente","Opcional","Exterior","S/C",,,,"A"
"270","8141","Muro","YUYAO MAXWIN ELECTRIC CO., LTD","60","50-60 Hz","100-240 V~","0.5","63","Acero Inox","Policarbonato","Inoxidable","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"22.5 x 28 x 9.5","N/A","Incandescente","Opcional","Exterior","S/C",,,,"DESCONTINUADO"
"271","8143","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Acero Inox","Policarbonato","Inoxidable","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"21 x 28","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"272","8146","Muro","YUYAO MAXWIN ELECTRIC CO., LTD","60","50-60 Hz","100-240 V~","0.5","63","Acero Inox","Cristal","Inoxidable","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"18 x 27 x 21 ( Base 12 Ø)","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"273","8148","Muro","YUYAO MAXWIN ELECTRIC CO., LTD","60","50-60 Hz","100-240 V~","0.5","63","Acero Inox","Cristal","Inoxidable","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"19.2 x 19.2 x 10 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"B"
"274","8113-450","Montaje","YUYAO MAXWIN ELECTRIC CO., LTD","40","50-60 Hz","127 V~","0.32","42","Acero Inox","POLICARBONATO","INOXIDABLE","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"12 Ø x 45 ( Base 13 Ø )","N/A","Incandescente","P45","Exterior","S/C",,,,"B"
"275","A7730/1","Techo","Wingmei","40","50-60 Hz","127 V~","0.32","42","Acero","Cristal","Acido","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"15 Ø x 4.5","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"276","A7732/1","Techo","Wingmei","40","50-60 Hz","127 V~","0.32","42","Acero","Cristal","Acido","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"13 x 4.5","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"277","SL-1710G9","Techo","Leader Ligthing","40","50-60 Hz","127 V~","0.32","42","Acero","Cristal","Satinado","N/A","20","N/A","N/A","N/A","N/A","G9","1",,"17.2 Ø x 4.2","N/A","Incandescente/LED","G9","Interior","S/C",,,,"C"
"278","CM-2224/CC","Techo","Wingmei","40","50-60 Hz","127 V~","0.32","42","Cemento","N/A","Cemento","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"22.5Ø x 24 + 80 Cable x (Base 10 Ø x 2.5 )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"279","C080/NE","Techo","Lightwell","40","50-60 Hz","125 V~","0.32","42","Acero","N/A","NEGRO MATE","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"18 Ø x 18.5 + 94 Cadena (Base 12 Ø)","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
